Retention;MaxLevelPassed;User_id;AB_Cohort;SumRevenue;CountBuy;CountAllStart;CountAllFinish;CountCleanStart;CountCleanFinish;Get_Ads;Get_Chapter;Get_Buy;Get_Faceb;Get_TeamL;Get_TeamT;Spend_BonLives;Spend_Bonus;Spend_Boost;Spend_Lives;Spend_Moves;Spend_TeamC
1;18;3337;A;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
2;20;3337;A;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
3;25;3337;A;0;0;23;5;22;5;0;0;0;0;0;100;0;0;0;0;0;0
4;26;3337;A;0;0;12;1;11;1;100;0;0;0;0;0;0;0;0;0;0;0
5;28;3337;A;0;0;12;2;10;2;100;0;0;0;30;0;0;0;0;0;0;0
6;38;3337;A;0;0;60;10;56;7;100;140;0;0;0;0;0;0;0;0;0;0
0;28;3338;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;37;3339;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8;3340;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;33;3341;A;0;0;63;33;51;25;100;0;0;0;0;100;0;0;0;0;2970;0
1;51;3341;A;0;0;104;18;95;16;100;390;0;0;0;0;0;0;0;0;0;0
4;57;3341;A;0;0;32;6;32;6;0;0;0;0;0;0;0;0;0;0;0;0
7;58;3341;A;0;0;16;4;15;4;100;0;0;0;0;0;0;0;0;0;0;0
0;4;3342;A;0;0;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
1;15;3342;A;0;0;14;11;12;10;0;0;0;0;0;0;0;0;0;0;990;0
2;18;3342;A;0;0;6;3;4;1;0;0;0;0;0;0;0;0;0;0;990;0
7;18;3342;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14;3343;A;0;0;20;14;14;11;0;0;0;0;0;0;0;0;0;0;2970;0
0;14;3344;A;0;0;35;14;28;12;0;0;0;0;0;0;0;0;0;1000;1980;0
2;17;3344;A;0;0;10;3;9;2;0;0;0;0;0;0;0;0;0;0;0;0
3;17;3344;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;17;3344;A;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0;50;3345;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;52;3346;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;18;3347;A;0;0;109;61;101;57;0;0;0;0;0;0;0;0;0;1000;1980;0
1;22;3347;A;0;0;72;40;68;37;100;0;0;2000;0;100;0;0;0;0;1980;0
2;25;3347;A;0;0;24;7;24;7;0;0;0;0;0;0;0;0;0;0;0;0
3;28;3347;A;0;0;41;13;39;12;100;0;0;0;0;0;0;0;0;0;0;0
4;31;3347;A;0;0;33;6;31;6;100;0;0;0;0;0;0;0;0;0;0;0
5;33;3347;A;0;0;17;2;17;2;100;0;0;0;0;0;0;0;0;0;0;0
6;33;3347;A;0;0;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0
7;33;3347;A;0;0;5;0;4;0;100;0;0;0;0;0;0;0;0;0;0;0
0;8;3348;A;0;0;7;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0
0;12;3349;A;0;0;17;12;14;10;0;0;0;0;0;0;0;0;0;0;2590;0
1;12;3349;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;13;3349;A;0;0;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
0;7;3350;A;0;0;7;7;5;5;0;0;0;0;0;0;0;0;0;0;990;0
0;6;3351;A;0;0;6;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0
0;3;3352;A;0;0;3;3;3;3;0;0;0;2000;0;0;0;0;0;0;0;0
1;18;3352;A;0;0;16;15;9;8;0;0;0;0;0;0;0;2800;0;0;0;0
0;58;3353;A;0;0;136;69;124;60;100;190;0;0;0;100;0;0;0;0;2970;0
1;63;3353;A;0;0;25;7;25;7;100;290;0;0;0;0;0;0;0;0;0;0
2;76;3353;A;0;0;70;13;66;13;100;0;0;0;90;0;0;0;0;0;0;0
3;84;3353;A;0;0;43;8;40;6;100;0;0;0;110;0;0;0;0;0;990;0
4;86;3353;A;0;0;25;2;17;1;100;0;0;0;60;0;0;0;0;0;0;0
5;87;3353;A;0;0;45;12;42;10;100;0;0;0;90;0;0;0;0;0;0;0
6;95;3353;A;0;0;58;10;51;9;100;480;0;0;70;0;0;0;0;0;990;0
7;105;3353;A;0;0;66;11;56;9;100;0;0;0;140;0;0;0;0;0;0;0
0;22;3354;A;0;0;29;22;24;18;0;0;0;0;0;100;0;0;0;0;990;0
0;21;3355;A;0;0;24;21;21;18;0;0;0;0;0;100;0;0;0;0;0;0
1;39;3355;A;0;0;44;18;44;18;100;310;0;0;0;0;0;0;0;0;0;0
2;73;3355;A;0;0;97;34;94;31;0;230;0;0;0;0;0;0;0;0;1980;0
3;76;3355;A;0;0;19;3;19;3;0;0;0;0;0;0;0;0;0;0;0;0
4;77;3355;A;0;0;12;1;12;1;100;0;0;0;0;0;0;0;0;0;0;0
5;86;3355;A;0;0;63;16;62;15;0;0;0;0;0;0;0;0;0;0;0;0
6;86;3355;A;0;0;11;3;10;2;0;0;0;0;0;0;0;0;0;0;0;0
7;86;3355;A;0;0;13;3;13;3;0;0;0;0;0;0;0;0;0;0;0;0
0;18;3356;A;0;0;24;18;14;11;0;0;0;0;0;0;0;0;0;0;2970;0
0;10;3357;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;56;3358;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;22;3359;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;38;3360;A;0;0;62;34;52;25;100;280;0;0;0;100;0;0;0;0;4950;100
0;24;3361;A;0;0;35;24;30;19;100;0;0;0;0;100;0;0;0;0;2590;0
1;32;3361;A;0;0;18;8;16;7;0;0;0;0;0;0;0;0;0;0;0;0
3;33;3361;A;0;0;11;1;10;1;100;0;0;0;20;0;0;0;0;0;0;0
0;40;3362;A;0;0;69;41;56;35;100;440;0;2000;0;100;0;0;0;0;4950;0
1;55;3362;A;0;0;63;15;60;13;100;0;0;0;10;0;0;0;0;0;0;0
2;61;3362;A;0;0;20;6;15;3;100;320;0;0;0;0;0;0;0;0;0;0
3;70;3362;A;0;0;34;9;24;7;0;0;0;0;40;0;0;0;0;0;990;0
4;70;3362;A;0;0;9;0;8;0;100;0;0;0;10;0;0;0;0;0;0;0
0;11;3363;A;0;0;11;11;9;9;0;0;0;0;0;0;0;0;0;0;2590;0
0;0;3364;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;17;3365;A;0;0;18;17;15;14;0;0;0;0;0;0;0;0;0;0;0;0
1;22;3365;A;0;0;10;5;9;4;100;0;0;0;0;100;0;0;0;0;990;0
0;9;3366;A;0;0;27;10;20;8;0;0;0;2000;0;0;0;0;0;0;4950;0
1;12;3366;A;0;0;14;3;11;2;0;0;0;0;0;0;0;0;0;0;0;0
2;18;3366;A;0;0;25;6;21;4;0;0;0;0;0;0;0;0;0;0;0;0
3;20;3366;A;0;0;14;2;13;2;0;0;0;0;0;100;0;0;0;0;0;0
4;21;3366;A;0;0;13;1;12;1;0;0;0;0;0;0;0;0;0;0;0;0
5;22;3366;A;0;0;18;1;17;1;100;0;0;0;0;0;0;0;0;0;0;0
6;22;3366;A;0;0;13;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
0;17;3367;A;0;0;25;20;22;17;0;0;0;0;0;0;0;0;0;0;0;0
1;25;3367;A;0;0;21;10;18;8;100;0;0;0;0;100;0;0;0;0;990;0
4;26;3367;A;0;0;6;1;5;0;0;0;0;0;0;0;0;0;0;0;990;0
5;34;3367;A;0;0;21;9;21;9;0;0;0;0;0;0;0;0;0;0;0;0
6;39;3367;A;0;0;19;5;15;5;0;450;0;0;0;0;0;0;0;0;990;0
7;56;3367;A;0;0;56;20;49;16;0;0;0;0;0;0;0;0;0;0;0;0
0;20;3368;A;0;0;30;20;22;12;0;0;0;2000;0;100;0;0;0;0;4950;0
2;20;3368;A;0;0;5;0;5;0;0;0;0;0;50;0;0;0;0;0;0;0
3;25;3368;A;0;0;11;5;11;5;100;0;0;0;0;0;0;0;0;0;0;0
4;25;3368;A;0;0;5;0;5;0;100;0;0;0;0;0;0;0;0;0;0;0
5;27;3368;A;0;0;6;1;6;1;100;0;0;0;40;0;0;0;0;0;0;0
6;34;3368;A;0;0;55;7;55;7;100;0;0;0;30;0;0;0;0;0;0;0
7;34;3368;A;0;0;26;0;26;0;100;0;0;0;40;0;0;0;0;0;0;0
0;3;3369;A;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
1;12;3369;A;0;0;10;9;8;7;0;0;0;0;0;0;0;0;0;0;0;0
2;40;3369;A;0;0;96;29;92;26;100;160;0;0;0;100;0;0;0;0;1980;0
3;41;3369;A;0;0;8;1;7;0;0;0;0;0;100;0;0;0;0;0;0;0
4;43;3369;A;0;0;5;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0
5;43;3369;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;43;3369;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7;56;3369;A;0;0;71;19;65;17;100;0;0;0;30;0;0;0;0;0;990;0
0;41;3370;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4;3371;A;0;0;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
0;20;3372;A;0;0;31;20;23;14;0;0;0;0;0;100;0;0;0;0;0;0
0;22;3373;A;0;0;46;22;43;20;0;0;0;0;0;100;0;0;0;0;0;0
1;25;3373;A;0;0;9;3;8;2;100;0;0;0;0;0;0;0;0;0;0;0
0;25;3374;A;0;0;39;25;34;21;100;0;0;0;0;100;0;0;0;0;990;0
1;37;3374;A;0;0;32;12;29;9;100;290;0;0;0;0;0;0;0;0;1980;0
0;22;3375;A;0;0;35;22;27;16;0;0;0;0;0;100;0;0;0;0;2970;0
1;22;3375;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;22;3375;A;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4;22;3375;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;11;3376;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;18;3377;A;0;0;21;17;14;11;0;0;0;2000;0;0;0;3700;0;0;0;0
0;17;3378;A;0;0;21;17;15;12;0;0;0;0;0;0;0;0;0;0;2970;0
0;17;3379;A;0;0;31;17;23;13;0;0;0;0;0;0;0;0;0;1000;990;0
1;25;3379;A;0;0;39;8;38;7;100;0;0;0;0;100;0;0;0;0;990;0
2;39;3379;A;0;0;59;14;51;13;0;350;0;0;0;0;0;0;0;0;0;0
3;39;3379;A;0;0;14;0;14;0;100;0;0;0;0;0;0;0;0;0;0;0
0;1;3380;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3381;A;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
1;12;3381;A;0;0;10;10;7;7;0;0;0;0;0;0;0;0;0;0;990;0
2;12;3381;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;33;3382;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5;3383;A;0;0;5;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3384;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;31;3385;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3386;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;3386;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3387;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3;3388;A;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
3;3;3388;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;17;3389;A;0;0;23;17;20;14;0;0;0;0;0;0;0;0;0;0;0;0
1;28;3389;A;0;0;37;11;33;7;100;0;0;0;0;100;0;0;0;0;2970;0
0;0;3390;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;29;3391;A;0;0;46;29;34;19;100;0;0;0;0;100;0;0;0;0;2970;0
0;8;3392;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;29;3393;A;0;0;43;29;37;24;0;0;0;0;0;100;0;0;0;0;990;0
1;36;3393;A;0;0;23;7;20;6;0;310;0;0;0;0;0;0;0;0;990;0
2;46;3393;A;0;0;26;10;22;7;0;0;0;0;0;0;0;0;0;0;990;0
3;55;3393;A;0;0;32;9;28;7;0;0;0;0;0;0;0;0;0;0;0;0
4;55;3393;A;0;0;14;0;10;0;100;0;0;0;0;0;0;0;0;0;0;0
5;56;3393;A;0;0;6;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3394;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;15;3395;A;0;0;15;15;12;12;0;0;0;0;0;0;0;0;0;0;0;0
0;15;3396;A;0;0;18;15;15;12;0;0;0;0;0;0;0;0;0;0;0;0
1;22;3396;A;0;0;12;7;10;6;100;0;0;0;0;100;0;0;0;0;0;0
0;32;3397;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;36;3398;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;15;3399;A;0;0;16;15;11;10;0;0;0;0;0;0;0;0;0;0;2590;0
1;18;3399;A;0;0;7;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0
2;29;3399;A;0;0;17;11;15;11;0;0;0;0;0;100;0;0;0;0;0;0
0;3;3400;A;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
0;38;3401;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;46;3402;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;46;3403;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;22;3404;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;20;3405;A;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
0;13;3406;A;0;0;12;12;10;10;0;0;0;0;0;0;0;0;0;0;0;0
0;41;3407;A;0;0;79;41;60;24;100;110;0;0;180;100;0;0;0;0;2970;0
1;53;3407;A;0;0;63;12;59;12;100;0;0;2000;90;0;0;0;0;1000;990;0
2;58;3407;A;0;0;77;5;69;3;100;0;0;0;120;0;0;900;0;0;0;0
3;66;3407;A;0;0;33;8;30;7;100;230;0;0;90;0;0;0;0;0;0;0
4;73;3407;A;0;0;58;7;55;7;100;0;0;0;110;0;0;0;0;0;0;0
5;82;3407;A;0;0;81;19;76;19;100;0;0;0;70;0;0;0;0;0;0;0
6;83;3407;A;0;0;44;4;42;3;100;0;0;0;90;0;0;0;0;0;990;0
7;95;3407;A;0;0;107;12;101;12;100;350;0;0;90;0;0;0;0;0;0;0
0;48;3408;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3409;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;37;3410;A;0;0;69;37;65;33;100;100;0;0;0;100;0;0;0;0;0;0
1;39;3410;A;0;0;6;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0
2;49;3410;A;0;0;18;10;18;10;0;0;0;0;0;0;0;0;0;0;0;0
0;1;3411;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;8;3412;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;56;3413;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;7;3414;A;0;0;9;8;8;7;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3415;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;3415;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4;3416;A;0;0;5;4;4;3;0;0;0;2000;0;0;0;0;0;0;0;0
0;20;3417;A;0;0;24;20;19;15;0;0;0;0;0;100;0;0;0;0;0;0
1;25;3417;A;0;0;8;5;7;4;100;0;0;0;0;0;0;1900;0;0;990;0
2;25;3417;A;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0
3;25;3417;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;25;3417;A;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0
0;56;3418;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;37;3419;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;3420;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;35;3421;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;19;3422;A;0;0;23;19;19;16;0;0;0;0;0;0;0;0;0;0;990;0
1;33;3422;A;0;0;26;14;24;13;100;0;0;0;0;100;0;0;0;0;990;0
2;34;3422;A;0;0;5;1;4;1;100;0;0;0;0;0;0;0;0;0;990;0
3;36;3422;A;0;0;7;2;6;1;100;460;0;0;0;0;0;0;0;0;0;0
4;39;3422;A;0;0;8;3;5;3;100;0;0;0;0;0;0;0;0;0;0;0
6;48;3422;A;0;0;18;9;14;6;100;0;0;0;0;0;0;0;0;0;990;0
7;50;3422;A;0;0;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;35;3423;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8;3424;A;0;0;8;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0
1;16;3424;A;0;0;17;8;12;6;0;0;0;0;0;0;0;0;0;0;2970;0
3;16;3424;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;18;3424;A;0;0;5;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0
5;18;3424;A;0;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
6;19;3424;A;0;0;5;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
7;20;3424;A;0;0;5;1;4;1;0;0;0;0;0;100;0;0;0;0;0;0
0;0;3425;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3426;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0;3426;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;0;3426;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;36;3427;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;35;3428;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3429;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;54;3430;A;0;0;104;57;89;45;0;130;0;2000;140;100;0;0;0;0;4950;0
1;60;3430;A;0;0;36;9;29;6;100;450;0;0;80;0;0;0;0;0;0;0
2;67;3430;A;0;0;18;7;16;5;100;120;0;0;20;0;0;0;0;0;0;0
3;81;3430;A;0;0;69;14;60;10;100;0;0;0;80;0;0;0;0;0;990;0
4;84;3430;A;0;0;23;3;21;3;100;0;0;0;120;0;0;0;0;0;0;100
5;92;3430;A;0;0;44;8;39;7;0;450;0;0;130;0;0;0;0;0;0;0
6;95;3430;A;0;0;22;3;19;2;0;0;0;0;40;0;0;0;0;0;0;0
7;99;3430;A;0;0;24;4;23;4;0;0;0;0;110;0;0;0;0;0;0;0
0;2;3431;A;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
0;33;3432;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3;3433;A;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
3;7;3433;A;0;0;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
0;50;3434;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;54;3435;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;33;3436;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3437;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;12;3438;A;0;0;12;12;10;10;0;0;0;2000;0;0;0;0;0;0;0;0
0;14;3439;A;0;0;21;14;13;10;0;0;0;0;0;0;0;0;0;0;2970;0
1;14;3439;A;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
3;14;3439;A;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
4;14;3439;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;14;3439;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;14;3439;A;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;34;3440;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;16;3441;A;0;0;17;16;14;13;0;0;0;2000;0;0;0;0;0;0;0;0
1;18;3441;A;0;0;6;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0
0;49;3442;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8;3443;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;12;3444;A;0;0;14;12;11;10;0;0;0;0;0;0;0;0;0;0;0;0
1;17;3444;A;0;0;7;5;0;0;0;0;0;0;0;0;0;1800;0;0;990;0
2;17;3444;A;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;28;3445;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;56;3446;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;34;3447;A;0;0;55;34;50;29;100;0;0;0;50;100;0;1400;0;0;990;0
1;34;3447;A;0;0;6;0;6;0;100;0;0;0;0;0;0;0;0;0;0;0
0;52;3448;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;58;3449;A;0;0;161;66;150;57;0;350;0;0;0;100;0;1800;0;0;990;0
1;67;3449;A;0;0;33;12;33;12;0;320;0;0;0;0;0;0;0;0;0;0
2;76;3449;A;0;0;43;9;42;8;0;0;0;0;0;0;0;0;0;0;0;0
3;76;3449;A;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
4;79;3449;A;0;0;39;3;39;3;0;0;0;0;0;0;0;0;0;0;0;0
5;86;3449;A;0;0;59;7;56;6;0;0;0;0;0;0;0;900;0;0;0;0
6;86;3449;A;0;0;62;14;60;13;0;0;0;0;0;0;0;0;0;0;0;0
7;87;3449;A;0;0;7;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3450;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;28;3451;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;17;3452;A;0;0;23;19;17;13;0;0;0;0;0;0;0;0;0;0;2590;0
1;22;3452;A;0;0;10;5;8;3;0;0;0;0;0;100;0;0;0;0;0;0
2;38;3452;A;0;0;37;15;34;12;0;430;0;0;0;0;0;0;0;0;0;0
3;41;3452;A;0;0;11;3;10;3;0;0;0;0;0;0;0;0;0;0;0;0
4;55;3452;A;0;0;94;14;84;10;0;0;0;0;50;0;0;900;0;0;0;0
5;55;3452;A;0;0;23;0;22;0;0;0;0;0;60;0;0;0;0;0;0;0
6;58;3452;A;0;0;25;3;25;3;0;0;0;0;10;0;0;0;0;0;0;0
7;61;3452;A;0;0;25;3;22;2;0;160;0;0;20;0;0;0;0;0;0;0
0;4;3453;A;0;0;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
1;18;3453;A;0;0;25;13;20;11;0;0;0;2000;0;0;0;0;0;0;4570;0
2;24;3453;A;0;0;21;5;20;4;100;0;0;0;0;100;0;0;0;0;0;0
3;25;3453;A;0;0;11;1;11;1;0;0;0;0;0;0;0;0;0;0;0;0
4;26;3453;A;0;0;1;1;1;1;100;0;0;0;0;0;0;0;0;0;0;0
6;26;3453;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8;3454;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;17;3455;A;0;0;18;17;15;14;0;0;0;0;0;0;0;0;0;0;0;0
1;25;3455;A;0;0;12;7;11;6;0;0;0;0;0;100;0;0;0;0;0;0
0;34;3456;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;41;3457;A;0;0;143;41;133;36;0;260;0;2000;0;100;0;0;0;0;3580;0
1;49;3457;A;0;0;57;8;57;8;0;0;0;0;0;0;0;0;0;0;0;0
2;54;3457;A;0;0;25;5;24;4;0;0;0;0;0;0;0;0;0;0;990;0
3;55;3457;A;0;0;27;1;26;1;0;0;0;0;0;0;0;0;0;0;0;0
4;55;3457;A;0;0;23;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
5;62;3457;A;0;0;53;10;52;10;0;100;0;0;0;0;0;0;0;0;0;0
6;65;3457;A;0;0;24;3;24;3;100;0;0;0;0;0;0;0;0;0;0;0
7;66;3457;A;0;0;12;1;12;1;100;0;0;0;0;0;0;0;0;0;0;0
0;13;3458;A;0;0;15;13;12;11;0;0;0;0;0;0;0;0;0;0;2590;0
0;35;3459;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3460;A;0;0;2;2;2;2;0;0;0;2000;0;0;0;0;0;0;0;0
0;17;3461;A;0;0;23;17;11;8;0;0;0;0;0;0;0;0;1900;0;990;0
1;18;3461;A;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2;19;3461;A;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
3;22;3461;A;0;0;11;3;9;3;100;0;0;0;100;100;0;0;0;0;0;0
4;22;3461;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;22;3461;A;0;0;2;0;1;0;0;0;0;0;30;0;0;0;0;0;0;0
6;26;3461;A;0;0;7;4;5;3;100;0;0;0;30;0;0;0;0;0;0;0
0;9;3462;A;0;0;11;9;10;8;0;0;0;0;0;0;0;0;0;0;0;0
0;56;3463;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;3464;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;15;3465;A;0;0;15;15;12;12;0;0;0;0;0;0;0;0;0;0;0;0
1;24;3465;A;0;0;11;9;8;6;100;0;0;2000;0;100;0;0;0;0;2590;0
2;28;3465;A;0;0;12;4;10;2;0;0;0;0;0;0;0;0;0;0;2590;0
3;29;3465;A;0;0;6;1;6;1;100;0;0;0;0;0;0;0;0;0;0;0
5;32;3465;A;0;0;6;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0
6;34;3465;A;0;0;7;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0
0;18;3466;A;0;0;27;22;21;17;0;0;0;2000;0;0;0;0;0;0;990;0
0;22;3467;A;0;0;31;22;24;16;100;0;0;0;0;100;0;900;0;0;1980;0
1;24;3467;A;0;0;7;2;7;2;100;0;0;0;40;0;0;0;0;0;0;0
2;28;3467;A;0;0;13;4;12;3;100;0;0;0;100;0;0;0;0;0;0;0
